benchmark,solver,score
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node3895.smt2,vampire-4.4-smtcomp-wrapped-sq,0.336448
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node3895.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.277467
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-d-braking-node1346.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-d-braking-node1346.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-d-braking-node1346.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-d-braking-node1346.smt2,vampire-4.4-smtcomp-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-d-braking-node1346.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0415721
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsli.proof-node2282.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.027759
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsli.proof-node2282.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsli.proof-node2282.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsli.proof-node2282.smt2,vampire-4.4-smtcomp-wrapped-sq,0.469904
benchmarks/smt-lib/non-incremental/NRA/keymaera/vsli.proof-node2282.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-simple-node5981.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.12187
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-simple-node5981.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-simple-node5981.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-simple-node5981.smt2,vampire-4.4-smtcomp-wrapped-sq,0.509751
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-simple-node5981.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0401491
benchmarks/smt-lib/non-incremental/NRA/keymaera/train_goal3-node5717.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/train_goal3-node5717.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/train_goal3-node5717.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/train_goal3-node5717.smt2,vampire-4.4-smtcomp-wrapped-sq,2.7078
benchmarks/smt-lib/non-incremental/NRA/keymaera/train_goal3-node5717.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/safety-lemma-node13046.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/safety-lemma-node13046.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/safety-lemma-node13046.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/safety-lemma-node13046.smt2,vampire-4.4-smtcomp-wrapped-sq,2.35804
benchmarks/smt-lib/non-incremental/NRA/keymaera/safety-lemma-node13046.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node28742.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.0167821
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node28742.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node28742.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node28742.smt2,vampire-4.4-smtcomp-wrapped-sq,0.100213
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node28742.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0663999
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node8745.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node8745.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node8745.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node8745.smt2,vampire-4.4-smtcomp-wrapped-sq,0.405984
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node8745.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,1520.93
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node849.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.0444619
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node849.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node849.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node849.smt2,vampire-4.4-smtcomp-wrapped-sq,0.126788
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node849.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0409429
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node16159.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.12971
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node16159.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node16159.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node16159.smt2,vampire-4.4-smtcomp-wrapped-sq,1.75187
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node16159.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0408221
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node1479.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.0196639
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node1479.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node1479.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node1479.smt2,vampire-4.4-smtcomp-wrapped-sq,0.167826
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node1479.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0387199
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node38802.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.0181891
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node38802.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node38802.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node38802.smt2,vampire-4.4-smtcomp-wrapped-sq,0.101079
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node38802.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,1.80989
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-inv-node6248.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-inv-node6248.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-inv-node6248.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-inv-node6248.smt2,vampire-4.4-smtcomp-wrapped-sq,0.105413
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-inv-node6248.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0395491
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6709-new.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.0224959
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6709-new.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6709-new.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6709-new.smt2,vampire-4.4-smtcomp-wrapped-sq,0.149295
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6709-new.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.135226
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node839.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.0411511
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node839.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node839.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node839.smt2,vampire-4.4-smtcomp-wrapped-sq,0.195097
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node839.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.038749
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-essentials-live2.proof-node1001.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.106472
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-essentials-live2.proof-node1001.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-essentials-live2.proof-node1001.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-essentials-live2.proof-node1001.smt2,vampire-4.4-smtcomp-wrapped-sq,0.801454
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-essentials-live2.proof-node1001.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0406091
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-node1346.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-node1346.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-node1346.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-node1346.smt2,vampire-4.4-smtcomp-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-node1346.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0414449
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-essentials-node4106.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-essentials-node4106.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-essentials-node4106.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-essentials-node4106.smt2,vampire-4.4-smtcomp-wrapped-sq,2.16443
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-essentials-node4106.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0853591
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node11384.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.0211759
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node11384.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node11384.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node11384.smt2,vampire-4.4-smtcomp-wrapped-sq,0.220263
benchmarks/smt-lib/non-incremental/NRA/keymaera/binary_driver-2007-10-09-node11384.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0395139
benchmarks/smt-lib/non-incremental/NRA/keymaera/reactivity-lemma-node4238.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/reactivity-lemma-node4238.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/reactivity-lemma-node4238.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/reactivity-lemma-node4238.smt2,vampire-4.4-smtcomp-wrapped-sq,1.15147
benchmarks/smt-lib/non-incremental/NRA/keymaera/reactivity-lemma-node4238.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0908241
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node43393.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.14545
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node43393.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node43393.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node43393.smt2,vampire-4.4-smtcomp-wrapped-sq,33.7921
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node43393.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.096565
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node41456.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.0173851
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node41456.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node41456.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node41456.smt2,vampire-4.4-smtcomp-wrapped-sq,0.103032
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node41456.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0443059
benchmarks/smt-lib/non-incremental/NRA/keymaera/safety-lemma-node9082.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/safety-lemma-node9082.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/safety-lemma-node9082.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/safety-lemma-node9082.smt2,vampire-4.4-smtcomp-wrapped-sq,3.79733
benchmarks/smt-lib/non-incremental/NRA/keymaera/safety-lemma-node9082.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node50605.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,1.40966
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node50605.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node50605.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node50605.smt2,vampire-4.4-smtcomp-wrapped-sq,0.101617
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node50605.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.165837
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-disturbed.proof-node770.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-disturbed.proof-node770.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-disturbed.proof-node770.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-disturbed.proof-node770.smt2,vampire-4.4-smtcomp-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/controllability-lemma-disturbed.proof-node770.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.045311
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-node5840.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.0221229
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-node5840.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-node5840.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-node5840.smt2,vampire-4.4-smtcomp-wrapped-sq,6.03318
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-node5840.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0402669
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6709.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.0206221
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6709.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6709.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6709.smt2,vampire-4.4-smtcomp-wrapped-sq,0.116374
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6709.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.134138
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node25171.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.0207151
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node25171.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node25171.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node25171.smt2,vampire-4.4-smtcomp-wrapped-sq,0.116221
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node25171.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0432519
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node829.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.0660481
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node829.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node829.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node829.smt2,vampire-4.4-smtcomp-wrapped-sq,0.459779
benchmarks/smt-lib/non-incremental/NRA/keymaera/dynamic_reaction_to_static_bounds.proof-node829.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0389319
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node12517.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.0364571
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node12517.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node12517.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node12517.smt2,vampire-4.4-smtcomp-wrapped-sq,0.206875
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node12517.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0818389
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node3896.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.174866
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node3896.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node3896.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node3896.smt2,vampire-4.4-smtcomp-wrapped-sq,13.5598
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node3896.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.051331
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6708-new.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6708-new.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6708-new.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6708-new.smt2,vampire-4.4-smtcomp-wrapped-sq,0.168985
benchmarks/smt-lib/non-incremental/NRA/keymaera/dccs-example-node6708-new.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0419211
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-essentials-live-range2.proof-node1046.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-essentials-live-range2.proof-node1046.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-essentials-live-range2.proof-node1046.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-essentials-live-range2.proof-node1046.smt2,vampire-4.4-smtcomp-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/ETCS-essentials-live-range2.proof-node1046.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.05151
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node11162.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.126008
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node11162.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node11162.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node11162.smt2,vampire-4.4-smtcomp-wrapped-sq,1.47725
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node11162.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0409239
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node13822.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.02007
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node13822.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node13822.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node13822.smt2,vampire-4.4-smtcomp-wrapped-sq,0.390395
benchmarks/smt-lib/non-incremental/NRA/keymaera/intersection-example-onelane.proof-node13822.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0386339
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-node6060.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-node6060.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-node6060.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-node6060.smt2,vampire-4.4-smtcomp-wrapped-sq,0.163876
benchmarks/smt-lib/non-incremental/NRA/keymaera/bouncing-ball-node6060.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0383599
benchmarks/smt-lib/non-incremental/NRA/keymaera/rbc-controllability-characterisation-node3243.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/rbc-controllability-characterisation-node3243.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/rbc-controllability-characterisation-node3243.smt2,UltimateEliminator+Yices-2.6.1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/NRA/keymaera/rbc-controllability-characterisation-node3243.smt2,vampire-4.4-smtcomp-wrapped-sq,0.110812
benchmarks/smt-lib/non-incremental/NRA/keymaera/rbc-controllability-characterisation-node3243.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.038741
