benchmark,solver,score
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-UltimateAutomizer/Primes_true-unreach-call.c_670.smt2,Poolector-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-UltimateAutomizer/Primes_true-unreach-call.c_670.smt2,Q3B-wrapped-sq,0.0988609
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-UltimateAutomizer/Primes_true-unreach-call.c_670.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-UltimateAutomizer/Primes_true-unreach-call.c_670.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-UltimateAutomizer/Primes_true-unreach-call.c_1657.smt2,Boolector-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-UltimateAutomizer/Primes_true-unreach-call.c_1657.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-UltimateAutomizer/Primes_true-unreach-call.c_1657.smt2,Poolector-wrapped-sq,18.553
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-UltimateAutomizer/Primes_true-unreach-call.c_1657.smt2,Q3B-wrapped-sq,0.268549
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-UltimateAutomizer/Primes_true-unreach-call.c_1657.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-UltimateAutomizer/Primes_true-unreach-call.c_1657.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-UltimateAutomizer/nested9_true-unreach-call.i_1770.smt2,Boolector-wrapped-sq,0.119704
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-UltimateAutomizer/nested9_true-unreach-call.i_1770.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.485312
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-UltimateAutomizer/nested9_true-unreach-call.i_1770.smt2,Poolector-wrapped-sq,0.190687
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-UltimateAutomizer/nested9_true-unreach-call.i_1770.smt2,Q3B-wrapped-sq,0.06157
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-UltimateAutomizer/nested9_true-unreach-call.i_1770.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-UltimateAutomizer/nested9_true-unreach-call.i_1770.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0602191
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-tptp/NUM915=1.smt2,Boolector-wrapped-sq,0.0121699
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-tptp/NUM915=1.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.0148181
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-tptp/NUM915=1.smt2,Poolector-wrapped-sq,0.178759
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-tptp/NUM915=1.smt2,Q3B-wrapped-sq,0.0129359
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-tptp/NUM915=1.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,2.32162
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-tptp/NUM915=1.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.038593
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/187.smt2,Boolector-wrapped-sq,0.337083
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/187.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.96695
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/187.smt2,Poolector-wrapped-sq,0.654468
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/187.smt2,Q3B-wrapped-sq,0.804919
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/187.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/187.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0443219
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/070.smt2,Boolector-wrapped-sq,2.39201
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/070.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.114894
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/070.smt2,Poolector-wrapped-sq,3.94935
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/070.smt2,Q3B-wrapped-sq,1.64045
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/070.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/070.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.110406
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/085.smt2,Boolector-wrapped-sq,13.4771
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/085.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.584664
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/085.smt2,Poolector-wrapped-sq,2.78162
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/085.smt2,Q3B-wrapped-sq,4.61988
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/085.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/085.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.309548
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/172.smt2,Boolector-wrapped-sq,0.132888
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/172.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.508645
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/172.smt2,Poolector-wrapped-sq,0.277068
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/172.smt2,Q3B-wrapped-sq,0.998495
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/172.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/172.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.089402
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/183.smt2,Boolector-wrapped-sq,0.919388
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/183.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/183.smt2,Poolector-wrapped-sq,1.40862
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/183.smt2,Q3B-wrapped-sq,14.7405
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/183.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/183.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.434201
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/045.smt2,Boolector-wrapped-sq,33.9445
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/045.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.559026
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/045.smt2,Poolector-wrapped-sq,60.5474
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/045.smt2,Q3B-wrapped-sq,14.6931
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/045.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/045.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.476118
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/157.smt2,Boolector-wrapped-sq,0.235419
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/157.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.162588
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/157.smt2,Poolector-wrapped-sq,0.48023
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/157.smt2,Q3B-wrapped-sq,0.356273
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/157.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/157.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.101147
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/091.smt2,Boolector-wrapped-sq,0.129411
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/091.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.780437
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/091.smt2,Poolector-wrapped-sq,0.444738
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/091.smt2,Q3B-wrapped-sq,3.41557
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/091.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/091.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0518411
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/037.smt2,Boolector-wrapped-sq,40.4013
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/037.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.511312
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/037.smt2,Poolector-wrapped-sq,18.9161
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/037.smt2,Q3B-wrapped-sq,186.221
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/037.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/037.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.215128
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/095.smt2,Boolector-wrapped-sq,0.113374
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/095.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,1.28949
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/095.smt2,Poolector-wrapped-sq,0.345235
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/095.smt2,Q3B-wrapped-sq,684.974
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/095.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/095.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.086219
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/006.smt2,Boolector-wrapped-sq,6.60855
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/006.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.5168
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/006.smt2,Poolector-wrapped-sq,11.4481
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/006.smt2,Q3B-wrapped-sq,4.54656
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/006.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/006.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.151474
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/032.smt2,Boolector-wrapped-sq,0.376352
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/032.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.606853
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/032.smt2,Poolector-wrapped-sq,0.613581
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/032.smt2,Q3B-wrapped-sq,7.06559
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/032.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/032.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0568089
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/079.smt2,Boolector-wrapped-sq,0.469351
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/079.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.496573
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/079.smt2,Poolector-wrapped-sq,0.713828
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/079.smt2,Q3B-wrapped-sq,4.77907
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/079.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/079.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.270703
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/090.smt2,Boolector-wrapped-sq,162.807
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/090.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.557202
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/090.smt2,Poolector-wrapped-sq,174.123
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/090.smt2,Q3B-wrapped-sq,2.79053
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/090.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/090.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.481517
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/134.smt2,Boolector-wrapped-sq,0.152538
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/134.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.22037
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/134.smt2,Poolector-wrapped-sq,0.286973
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/134.smt2,Q3B-wrapped-sq,0.94483
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/134.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/134.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.102104
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/050.smt2,Boolector-wrapped-sq,0.351125
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/050.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.473977
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/050.smt2,Poolector-wrapped-sq,0.735075
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/050.smt2,Q3B-wrapped-sq,912.132
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/050.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/050.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0991271
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/196.smt2,Boolector-wrapped-sq,8.08008
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/196.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.561041
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/196.smt2,Poolector-wrapped-sq,3.45045
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/196.smt2,Q3B-wrapped-sq,0.938869
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/196.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/196.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.276604
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/088.smt2,Boolector-wrapped-sq,24.6303
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/088.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.590287
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/088.smt2,Poolector-wrapped-sq,26.4722
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/088.smt2,Q3B-wrapped-sq,5.37259
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/088.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/088.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.390633
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/128.smt2,Boolector-wrapped-sq,1.60071
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/128.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.093639
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/128.smt2,Poolector-wrapped-sq,2.92929
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/128.smt2,Q3B-wrapped-sq,5.02614
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/128.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/128.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0882879
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/101.smt2,Boolector-wrapped-sq,0.131907
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/101.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.552766
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/101.smt2,Poolector-wrapped-sq,0.371411
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/101.smt2,Q3B-wrapped-sq,1026.17
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/101.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/101.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.408909
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/069.smt2,Boolector-wrapped-sq,0.122402
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/069.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.301667
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/069.smt2,Poolector-wrapped-sq,0.305651
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/069.smt2,Q3B-wrapped-sq,0.731824
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/069.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/069.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0532921
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/124.smt2,Boolector-wrapped-sq,0.076226
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/124.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.229346
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/124.smt2,Poolector-wrapped-sq,0.207971
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/124.smt2,Q3B-wrapped-sq,1.90244
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/124.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/124.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.051403
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/040.smt2,Boolector-wrapped-sq,29.4341
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/040.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.523132
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/040.smt2,Poolector-wrapped-sq,58.5586
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/040.smt2,Q3B-wrapped-sq,14.3223
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/040.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/040.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.455853
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/071.smt2,Boolector-wrapped-sq,0.191311
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/071.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.526897
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/071.smt2,Poolector-wrapped-sq,0.429333
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/071.smt2,Q3B-wrapped-sq,2.43151
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/071.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/071.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.049017
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/138.smt2,Boolector-wrapped-sq,5.44928
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/138.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.487434
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/138.smt2,Poolector-wrapped-sq,6.34376
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/138.smt2,Q3B-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/138.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/138.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.128155
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/173.smt2,Boolector-wrapped-sq,0.258457
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/173.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.361574
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/173.smt2,Poolector-wrapped-sq,0.450483
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/173.smt2,Q3B-wrapped-sq,11.1791
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/173.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/173.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0965809
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/044.smt2,Boolector-wrapped-sq,61.022
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/044.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.45482
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/044.smt2,Poolector-wrapped-sq,100.161
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/044.smt2,Q3B-wrapped-sq,21.8576
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/044.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/044.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.594323
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/092.smt2,Boolector-wrapped-sq,0.127475
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/092.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.703908
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/092.smt2,Poolector-wrapped-sq,0.770135
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/092.smt2,Q3B-wrapped-sq,386.736
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/092.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/092.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.342706
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/194.smt2,Boolector-wrapped-sq,0.137394
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/194.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,1.52347
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/194.smt2,Poolector-wrapped-sq,0.374033
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/194.smt2,Q3B-wrapped-sq,0.693989
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/194.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/194.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0505799
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/028.smt2,Boolector-wrapped-sq,0.155804
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/028.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.634588
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/028.smt2,Poolector-wrapped-sq,0.421911
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/028.smt2,Q3B-wrapped-sq,1.16716
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/028.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/028.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.442989
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/067.smt2,Boolector-wrapped-sq,0.062413
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/067.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,0.314136
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/067.smt2,Poolector-wrapped-sq,0.179761
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/067.smt2,Q3B-wrapped-sq,1.03838
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/067.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/067.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.0467761
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/190.smt2,Boolector-wrapped-sq,0.193761
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/190.smt2,CVC4-2019-06-03-d350fe1-wrapped-sq,2.88636
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/190.smt2,Poolector-wrapped-sq,0.422399
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/190.smt2,Q3B-wrapped-sq,0.581533
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/190.smt2,UltimateEliminator+MathSAT-5.5.4-wrapped-sq,4800
benchmarks/smt-lib/non-incremental/BV/2017-Preiner-psyco/190.smt2,z3-4.8.4-d6df51951f4c-wrapped-sq,0.154545
