benchmark,solver,score
benchmarks/smt-lib/non-incremental/QF_UFBV/2019-Wolf-fmbench/2018E/VexRiscv-regch0-15-compact-nomem.smt2,Yices 2.6.2 for SMTCOMP2020,52.7015
benchmarks/smt-lib/non-incremental/QF_UFBV/2019-Wolf-fmbench/2018E/VexRiscv-regch0-15-compact-nomem.smt2,MathSAT5,152.626
benchmarks/smt-lib/non-incremental/QF_UFBV/2019-Wolf-fmbench/2018E/zipcpu-busdelay-compact-nomem.smt2,CVC4-sq-final,336.75
benchmarks/smt-lib/non-incremental/QF_UFBV/2019-Wolf-fmbench/2018E/zipcpu-busdelay-compact-nomem.smt2,z3-4.8.8,33.0551
benchmarks/smt-lib/non-incremental/QF_UFBV/2019-Wolf-fmbench/2018E/zipcpu-busdelay-compact-nomem.smt2,Bitwuzla,4800
benchmarks/smt-lib/non-incremental/QF_UFBV/2019-Wolf-fmbench/2018E/zipcpu-busdelay-compact-nomem.smt2,Yices 2.6.2 for SMTCOMP2020,4.13997
benchmarks/smt-lib/non-incremental/QF_UFBV/2019-Wolf-fmbench/2018E/zipcpu-busdelay-compact-nomem.smt2,MathSAT5,4800
benchmarks/smt-lib/non-incremental/QF_UFBV/btfnt/btfnt_atlas_out.smt2,CVC4-sq-final,77.1353
benchmarks/smt-lib/non-incremental/QF_UFBV/btfnt/btfnt_atlas_out.smt2,z3-4.8.8,196.964
benchmarks/smt-lib/non-incremental/QF_UFBV/btfnt/btfnt_atlas_out.smt2,Bitwuzla,19.2176
benchmarks/smt-lib/non-incremental/QF_UFBV/btfnt/btfnt_atlas_out.smt2,Yices 2.6.2 for SMTCOMP2020,169.745
benchmarks/smt-lib/non-incremental/QF_UFBV/btfnt/btfnt_atlas_out.smt2,MathSAT5,30.0376
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lifts.5.prop1_ab_cti_max.smt2,CVC4-sq-final,1.85804
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lifts.5.prop1_ab_cti_max.smt2,z3-4.8.8,12.892
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lifts.5.prop1_ab_cti_max.smt2,Bitwuzla,0.380186
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lifts.5.prop1_ab_cti_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.07414
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lifts.5.prop1_ab_cti_max.smt2,MathSAT5,0.89849
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lifts.6.prop1_ab_reg_max.smt2,CVC4-sq-final,1.50335
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lifts.6.prop1_ab_reg_max.smt2,z3-4.8.8,11.8661
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lifts.6.prop1_ab_reg_max.smt2,Bitwuzla,0.464038
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lifts.6.prop1_ab_reg_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.0766829
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lifts.6.prop1_ab_reg_max.smt2,MathSAT5,0.967519
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_rushhour.3.prop1_ab_reg_max.smt2,CVC4-sq-final,9.2097
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_rushhour.3.prop1_ab_reg_max.smt2,z3-4.8.8,0.816757
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_rushhour.3.prop1_ab_reg_max.smt2,Bitwuzla,0.368865
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_rushhour.3.prop1_ab_reg_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.377768
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_rushhour.3.prop1_ab_reg_max.smt2,MathSAT5,3.42539
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_peg_solitaire.3.prop1_ab_cti_max.smt2,CVC4-sq-final,2.35987
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_peg_solitaire.3.prop1_ab_cti_max.smt2,z3-4.8.8,8.70154
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_peg_solitaire.3.prop1_ab_cti_max.smt2,Bitwuzla,0.410231
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_peg_solitaire.3.prop1_ab_cti_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.105978
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_peg_solitaire.3.prop1_ab_cti_max.smt2,MathSAT5,0.896558
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_synapse.5.prop1_ab_cti_max.smt2,CVC4-sq-final,1.479
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_synapse.5.prop1_ab_cti_max.smt2,z3-4.8.8,5.21852
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_synapse.5.prop1_ab_cti_max.smt2,Bitwuzla,0.239422
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_synapse.5.prop1_ab_cti_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.078006
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_synapse.5.prop1_ab_cti_max.smt2,MathSAT5,0.610312
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_needham.1.prop2_ab_cti_max.smt2,CVC4-sq-final,2.6382
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_needham.1.prop2_ab_cti_max.smt2,z3-4.8.8,0.289345
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_needham.1.prop2_ab_cti_max.smt2,Bitwuzla,0.155162
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_needham.1.prop2_ab_cti_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.196099
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_needham.1.prop2_ab_cti_max.smt2,MathSAT5,0.698727
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_needham.2.prop2_ab_reg_max.smt2,CVC4-sq-final,1.89134
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_needham.2.prop2_ab_reg_max.smt2,z3-4.8.8,0.441823
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_needham.2.prop2_ab_reg_max.smt2,Bitwuzla,0.0967589
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_needham.2.prop2_ab_reg_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.029751
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_needham.2.prop2_ab_reg_max.smt2,MathSAT5,0.252491
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_synapse.4.prop1_ab_cti_max.smt2,CVC4-sq-final,1.36531
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_synapse.4.prop1_ab_cti_max.smt2,z3-4.8.8,5.00647
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_synapse.4.prop1_ab_cti_max.smt2,Bitwuzla,0.251508
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_synapse.4.prop1_ab_cti_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.063885
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_synapse.4.prop1_ab_cti_max.smt2,MathSAT5,0.662866
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_msmie.4.prop1_ab_cti_max.smt2,CVC4-sq-final,3.03931
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_msmie.4.prop1_ab_cti_max.smt2,z3-4.8.8,70.1795
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_msmie.4.prop1_ab_cti_max.smt2,Bitwuzla,1.16092
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_msmie.4.prop1_ab_cti_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.104308
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_msmie.4.prop1_ab_cti_max.smt2,MathSAT5,1.99285
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pgm_protocol.1.prop1_ab_cti_max.smt2,CVC4-sq-final,3.05539
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pgm_protocol.1.prop1_ab_cti_max.smt2,z3-4.8.8,0.27368
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pgm_protocol.1.prop1_ab_cti_max.smt2,Bitwuzla,0.328465
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pgm_protocol.1.prop1_ab_cti_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.122703
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pgm_protocol.1.prop1_ab_cti_max.smt2,MathSAT5,2.76713
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pgm_protocol.2.prop1_ab_reg_max.smt2,CVC4-sq-final,2.50252
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pgm_protocol.2.prop1_ab_reg_max.smt2,z3-4.8.8,0.33628
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pgm_protocol.2.prop1_ab_reg_max.smt2,Bitwuzla,0.222562
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pgm_protocol.2.prop1_ab_reg_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.091461
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pgm_protocol.2.prop1_ab_reg_max.smt2,MathSAT5,0.724778
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_firewire_tree.2.prop2_ab_cti_max.smt2,CVC4-sq-final,2.49336
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_firewire_tree.2.prop2_ab_cti_max.smt2,z3-4.8.8,32.1713
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_firewire_tree.2.prop2_ab_cti_max.smt2,Bitwuzla,0.526792
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_firewire_tree.2.prop2_ab_cti_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.086373
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_firewire_tree.2.prop2_ab_cti_max.smt2,MathSAT5,1.29847
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_firewire_tree.2.prop3_ab_cti_max.smt2,CVC4-sq-final,2.56332
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_firewire_tree.2.prop3_ab_cti_max.smt2,z3-4.8.8,27.4121
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_firewire_tree.2.prop3_ab_cti_max.smt2,Bitwuzla,0.529318
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_firewire_tree.2.prop3_ab_cti_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.128181
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_firewire_tree.2.prop3_ab_cti_max.smt2,MathSAT5,1.29879
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_firewire_tree.1.prop2_ab_reg_max.smt2,CVC4-sq-final,5.4849
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_firewire_tree.1.prop2_ab_reg_max.smt2,z3-4.8.8,103.153
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_firewire_tree.1.prop2_ab_reg_max.smt2,Bitwuzla,0.957883
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_firewire_tree.1.prop2_ab_reg_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.137706
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_firewire_tree.1.prop2_ab_reg_max.smt2,MathSAT5,2.78826
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_firewire_tree.1.prop3_ab_reg_max.smt2,CVC4-sq-final,5.89944
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_firewire_tree.1.prop3_ab_reg_max.smt2,z3-4.8.8,108.746
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_firewire_tree.1.prop3_ab_reg_max.smt2,Bitwuzla,1.11661
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_firewire_tree.1.prop3_ab_reg_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.247176
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_firewire_tree.1.prop3_ab_reg_max.smt2,MathSAT5,3.0939
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport_nonatomic.5.prop1_ab_reg_max.smt2,CVC4-sq-final,2.17425
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport_nonatomic.5.prop1_ab_reg_max.smt2,z3-4.8.8,1.21079
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport_nonatomic.5.prop1_ab_reg_max.smt2,Bitwuzla,0.692085
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport_nonatomic.5.prop1_ab_reg_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.0745169
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lamport_nonatomic.5.prop1_ab_reg_max.smt2,MathSAT5,1.30159
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lifts.3.prop1_ab_cti_max.smt2,CVC4-sq-final,1.91056
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lifts.3.prop1_ab_cti_max.smt2,z3-4.8.8,13.4013
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lifts.3.prop1_ab_cti_max.smt2,Bitwuzla,0.406207
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lifts.3.prop1_ab_cti_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.0738201
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_lifts.3.prop1_ab_cti_max.smt2,MathSAT5,0.861065
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_pgm_protocol.1.prop5_ab_cti_max.smt2,CVC4-sq-final,2.13046
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_pgm_protocol.1.prop5_ab_cti_max.smt2,z3-4.8.8,3.57794
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_pgm_protocol.1.prop5_ab_cti_max.smt2,Bitwuzla,0.27215
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_pgm_protocol.1.prop5_ab_cti_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.127639
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_pgm_protocol.1.prop5_ab_cti_max.smt2,MathSAT5,1.65842
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_collision.1.prop1_ab_cti_max.smt2,CVC4-sq-final,1.78527
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_collision.1.prop1_ab_cti_max.smt2,z3-4.8.8,0.182581
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_collision.1.prop1_ab_cti_max.smt2,Bitwuzla,0.120152
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_collision.1.prop1_ab_cti_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.15887
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_collision.1.prop1_ab_cti_max.smt2,MathSAT5,0.689604
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_rether.5.prop1_ab_cti_max.smt2,CVC4-sq-final,1.43499
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_rether.5.prop1_ab_cti_max.smt2,z3-4.8.8,5.72138
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_rether.5.prop1_ab_cti_max.smt2,Bitwuzla,0.23769
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_rether.5.prop1_ab_cti_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.0587429
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_rether.5.prop1_ab_cti_max.smt2,MathSAT5,0.516985
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_cambridge.3.prop2_ab_cti_max.smt2,CVC4-sq-final,1.7145
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_cambridge.3.prop2_ab_cti_max.smt2,z3-4.8.8,2.26501
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_cambridge.3.prop2_ab_cti_max.smt2,Bitwuzla,0.23127
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_cambridge.3.prop2_ab_cti_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.120202
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_cambridge.3.prop2_ab_cti_max.smt2,MathSAT5,0.643749
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_rushhour.3.prop1_ab_reg_max.smt2,CVC4-sq-final,2.60267
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_rushhour.3.prop1_ab_reg_max.smt2,z3-4.8.8,0.561758
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_rushhour.3.prop1_ab_reg_max.smt2,Bitwuzla,0.423292
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_rushhour.3.prop1_ab_reg_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.114369
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_rushhour.3.prop1_ab_reg_max.smt2,MathSAT5,1.55509
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_pgm_protocol.1.prop2_ab_reg_max.smt2,CVC4-sq-final,1.91229
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_pgm_protocol.1.prop2_ab_reg_max.smt2,z3-4.8.8,0.215073
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_pgm_protocol.1.prop2_ab_reg_max.smt2,Bitwuzla,0.191487
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_pgm_protocol.1.prop2_ab_reg_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.0527181
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv8_bv_pgm_protocol.1.prop2_ab_reg_max.smt2,MathSAT5,0.563811
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pouring.2.prop1_ab_reg_max.smt2,CVC4-sq-final,8.00984
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pouring.2.prop1_ab_reg_max.smt2,z3-4.8.8,4800
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pouring.2.prop1_ab_reg_max.smt2,Bitwuzla,15.0493
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pouring.2.prop1_ab_reg_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.353987
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pouring.2.prop1_ab_reg_max.smt2,MathSAT5,21.4997
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_peg_solitaire.5.prop1_ab_cti_max.smt2,CVC4-sq-final,1.48787
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_peg_solitaire.5.prop1_ab_cti_max.smt2,z3-4.8.8,4.80017
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_peg_solitaire.5.prop1_ab_cti_max.smt2,Bitwuzla,0.186106
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_peg_solitaire.5.prop1_ab_cti_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.064041
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_peg_solitaire.5.prop1_ab_cti_max.smt2,MathSAT5,0.89036
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pouring.1.prop1_ab_cti_max.smt2,CVC4-sq-final,14.4516
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pouring.1.prop1_ab_cti_max.smt2,z3-4.8.8,4800
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pouring.1.prop1_ab_cti_max.smt2,Bitwuzla,23.1629
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pouring.1.prop1_ab_cti_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.437061
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_pouring.1.prop1_ab_cti_max.smt2,MathSAT5,28.8583
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_peg_solitaire.6.prop1_ab_reg_max.smt2,CVC4-sq-final,1.21329
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_peg_solitaire.6.prop1_ab_reg_max.smt2,z3-4.8.8,1.00275
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_peg_solitaire.6.prop1_ab_reg_max.smt2,Bitwuzla,0.0917269
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_peg_solitaire.6.prop1_ab_reg_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.028815
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_peg_solitaire.6.prop1_ab_reg_max.smt2,MathSAT5,0.247222
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_hanoi.2.prop1_ab_cti_max.smt2,CVC4-sq-final,1.38077
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_hanoi.2.prop1_ab_cti_max.smt2,z3-4.8.8,0.334472
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_hanoi.2.prop1_ab_cti_max.smt2,Bitwuzla,0.158154
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_hanoi.2.prop1_ab_cti_max.smt2,Yices 2.6.2 for SMTCOMP2020,0.0828389
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_hanoi.2.prop1_ab_cti_max.smt2,MathSAT5,0.568099
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_firewire_tree.1.prop2_ab_reg_max.smt2,CVC4-sq-final,5.78411
benchmarks/smt-lib/non-incremental/QF_UFBV/2018-Goel-hwbench/QF_UFBV_bv_bv_firewire_tree.1.prop2_ab_reg_max.smt2,z3-4.8.8,106.904
